   BENCHMARK INFORMATION
benchmark definition:    java-ranger-svcomp.xml
name:                    java-ranger-svcomp
run sets:                SVCOMP-ReachSafety-Java.ReachSafety-Java
date:                    Wed, 2026-07-01 20:20:56 +01
tool:                    Java Ranger 2025
tool executable:         /home/salmane/bin/jr-sv-comp
options:
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             4
hardware requirements:
- cpu cores:             4
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    salmane-VivoBook-ASUSLaptop-X515EP-X515EP
os:                      Linux-6.17.0-35-generic-x86_64-with-glibc2.39
cpu:                     11th Gen Intel Core i5-1135G7 @ 2.40GHz
- cores:                 8
- max frequency:         4200.0 MHz
- turbo boost enabled:   True
ram:                     8005.804032 MB
------------------------------------------------------------



SVCOMP-ReachSafety-Java.ReachSafety-Java
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                                                                                               status                       cpu time   wall time        host
jpf-regression/ExSymExe3_false.yml                                                                                      false                            9.24        3.32        None
jpf-regression/ExSymExe3_true.yml                                                                                       true                             2.60        1.14        None
jpf-regression/ExSymExe4_false.yml                                                                                      false                            9.84        4.03        None
jpf-regression/ExSymExe4_true.yml                                                                                       true                             2.72        1.15        None
jpf-regression/ExSymExe5_false.yml                                                                                      false                            8.60        3.10        None
jpf-regression/ExSymExe5_true.yml                                                                                       true                             2.71        1.19        None
jpf-regression/ExSymExe6_false.yml                                                                                      false                            9.05        3.20        None
jpf-regression/ExSymExe6_true.yml                                                                                       true                             2.71        1.16        None
jpf-regression/ExSymExe7_false.yml                                                                                      false                           10.22        3.92        None
jpf-regression/ExSymExe7_true.yml                                                                                       true                            10.15        3.77        None
jpf-regression/ExSymExe8_false.yml                                                                                      false                           11.80        4.58        None
jpf-regression/ExSymExe8_true.yml                                                                                       true                             3.76        1.77        None
jpf-regression/ExSymExe9_false.yml                                                                                      false                            3.46        1.53        None
jpf-regression/ExSymExe9_true.yml                                                                                       true                             3.17        1.40        None
jpf-regression/ExSymExeArrays_false.yml                                                                                 false                            3.17        1.38        None
jpf-regression/ExSymExeArrays_true.yml                                                                                  true                             2.70        1.16        None
jpf-regression/ExSymExeBool_false.yml                                                                                   false                            2.96        1.35        None
jpf-regression/ExSymExeBool_true.yml                                                                                    true                             3.17        1.38        None
jpf-regression/ExSymExeComplexMath_false.yml                                                                            false                            3.82        1.66        None
jpf-regression/ExSymExeComplexMath_true.yml                                                                             true                             3.24        1.37        None
jpf-regression/ExSymExeD2I_false.yml                                                                                    false                            2.96        1.28        None
jpf-regression/ExSymExeD2I_true.yml                                                                                     true                            15.45        9.44        None
jpf-regression/ExSymExeD2L_false.yml                                                                                    false                           18.38       15.96        None
jpf-regression/ExSymExeD2L_true.yml                                                                                     true                            10.13        8.20        None
jpf-regression/ExSymExeF2I_false.yml                                                                                    false                            3.25        1.43        None
jpf-regression/ExSymExeF2I_true.yml                                                                                     true                            15.88        9.06        None
jpf-regression/ExSymExeF2L_false.yml                                                                                    unknown                          8.07        5.61        None
jpf-regression/ExSymExeF2L_true.yml                                                                                     true                             9.58        7.61        None
jpf-regression/ExSymExeFNEG_false.yml                                                                                   unknown                          4.01        1.71        None
jpf-regression/ExSymExeFNEG_true.yml                                                                                    true                             3.84        1.69        None
jpf-regression/ExSymExeGetStatic_false.yml                                                                              false                            3.93        1.86        None
jpf-regression/ExSymExeGetStatic_true.yml                                                                               true                             3.68        1.64        None
jpf-regression/ExSymExeI2D_false.yml                                                                                    unknown                         11.90        5.04        None
jpf-regression/ExSymExeI2D_true.yml                                                                                     true                            17.86       11.21        None
jpf-regression/ExSymExeI2F_false.yml                                                                                    false                            3.23        1.42        None
jpf-regression/ExSymExeI2F_true.yml                                                                                     true                            11.53        4.24        None
jpf-regression/ExSymExeLCMP_false.yml                                                                                   unknown                          3.84        1.64        None
jpf-regression/ExSymExeLCMP_true.yml                                                                                    true                             3.39        1.46        None
jpf-regression/ExSymExeLongBytecodes_false.yml                                                                          unknown                          3.80        1.66        None
jpf-regression/ExSymExeLongBytecodes_true.yml                                                                           true                             3.58        1.52        None
jpf-regression/ExSymExeResearch_false.yml                                                                               false                           11.89        4.17        None
jpf-regression/ExSymExeResearch_true.yml                                                                                true                            10.36        3.59        None
jpf-regression/ExSymExeSimple_false.yml                                                                                 false                            9.75        3.46        None
jpf-regression/ExSymExeSimple_true.yml                                                                                  true                            10.65        3.78        None
jpf-regression/ExSymExeSuzette_false.yml                                                                                false                           10.74        3.74        None
jpf-regression/ExSymExeSuzette_true.yml                                                                                 true                            11.60        4.27        None
jpf-regression/ExSymExeSwitch_false.yml                                                                                 false                            3.98        1.71        None
jpf-regression/ExSymExeSwitch_true.yml                                                                                  true                            11.27        3.99        None
jpf-regression/ExSymExeTestAssignments_false.yml                                                                        false                            9.76        3.38        None
jpf-regression/ExSymExeTestAssignments_true.yml                                                                         true                            10.17        3.48        None
jpf-regression/ExSymExeTestClassFields_false.yml                                                                        false                            9.96        3.56        None
jpf-regression/ExSymExeTestClassFields_true.yml                                                                         true                             8.34        2.95        None
jpf-regression/ExSymExe_false.yml                                                                                       false                            3.04        1.36        None
jpf-regression/ExSymExe_true.yml                                                                                        true                             3.02        1.28        None
jpf-regression/TestLazy_false.yml                                                                                       false                           10.65        3.60        None
jpf-regression/TestLazy_true.yml                                                                                        true                             9.55        3.40        None
java-ranger-regression/LoopCharAt.yml                                                                                   false                          193.22      160.68        None
java-ranger-regression/TCAS_prop1.yml                                                                                   false                           13.34        4.51        None
java-ranger-regression/TCAS_prop2.yml                                                                                   true                            12.63        4.40        None
java-ranger-regression/TCAS_prop3.yml                                                                                   true                            15.31        5.72        None
java-ranger-regression/apachecli_eqchk.yml                                                                              unknown                         47.90       21.21        None
java-ranger-regression/schedule_eqchk.yml                                                                               true                            40.66       15.25        None
java-ranger-regression/WBS/WBS_prop1.yml                                                                                false                           17.10        8.32        None
java-ranger-regression/WBS/WBS_prop2.yml                                                                                true                            15.24        7.36        None
java-ranger-regression/WBS/WBS_prop3.yml                                                                                false                           14.12        6.70        None
java-ranger-regression/WBS/WBS_prop4.yml                                                                                false                           37.28       26.97        None
java-ranger-regression/alarm/Alarm_prop1.yml                                                                            true                            35.44       17.86        None
java-ranger-regression/alarm/Alarm_prop10.yml                                                                           true                            86.82       68.39        None
java-ranger-regression/alarm/Alarm_prop2.yml                                                                            true                            39.42       21.78        None
java-ranger-regression/alarm/Alarm_prop3.yml                                                                            true                            38.98       21.08        None
java-ranger-regression/alarm/Alarm_prop4.yml                                                                            true                            47.75       25.60        None
java-ranger-regression/alarm/Alarm_prop5.yml                                                                            true                            39.01       21.53        None
java-ranger-regression/alarm/Alarm_prop6.yml                                                                            true                            39.38       20.06        None
java-ranger-regression/alarm/Alarm_prop8.yml                                                                            true                            44.20       23.71        None
java-ranger-regression/alarm/Alarm_prop9.yml                                                                            true                            42.52       25.22        None
java-ranger-regression/infusion/Infusion_prop1.yml                                                                      true                            27.36       12.37        None
java-ranger-regression/infusion/Infusion_prop10.yml                                                                     true                            25.48       12.76        None
java-ranger-regression/infusion/Infusion_prop11.yml                                                                     true                            30.99       13.56        None
java-ranger-regression/infusion/Infusion_prop12.yml                                                                     true                            29.33       13.26        None
java-ranger-regression/infusion/Infusion_prop13.yml                                                                     true                            27.85       12.86        None
java-ranger-regression/infusion/Infusion_prop2.yml                                                                      true                            29.07       13.41        None
java-ranger-regression/infusion/Infusion_prop3.yml                                                                      true                            24.12       11.50        None
java-ranger-regression/infusion/Infusion_prop4.yml                                                                      true                            22.69       11.40        None
java-ranger-regression/infusion/Infusion_prop5.yml                                                                      true                            25.34       11.56        None
java-ranger-regression/infusion/Infusion_prop6.yml                                                                      true                            25.67       11.59        None
java-ranger-regression/infusion/Infusion_prop7.yml                                                                      true                            26.89       12.60        None
java-ranger-regression/infusion/Infusion_prop8.yml                                                                      true                            25.97       12.34        None
java-ranger-regression/infusion/Infusion_prop9.yml                                                                      true                            24.20       11.52        None
java-ranger-regression/siena_eqchk/siena_prop1.yml                                                                      true                           814.13      743.18        None
java-ranger-regression/siena_eqchk/siena_prop2.yml                                                                      false                           15.83        5.62        None
java-ranger-regression/replace5_eqchk/replace5_prop1.yml                                                                true                           854.87      623.91        None
java-ranger-regression/replace5_eqchk/replace5_prop2.yml                                                                false                           16.17        5.69        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml                                                                  unknown                         11.36        3.84        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml                                                                  unknown                         11.24        3.79        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml                                                                  unknown                         12.18        3.88        None
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml                                                          true                           816.37      606.00        None
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml                                                          false                            8.67        3.22        None
MinePump/spec1-5_product1.yml                                                                                           false                           10.08        3.48        None
MinePump/spec1-5_product10.yml                                                                                          false                            9.32        3.27        None
MinePump/spec1-5_product11.yml                                                                                          false                            9.20        3.13        None
MinePump/spec1-5_product12.yml                                                                                          false                            9.56        3.30        None
MinePump/spec1-5_product13.yml                                                                                          false                            9.29        3.27        None
MinePump/spec1-5_product14.yml                                                                                          false                            9.34        3.35        None
MinePump/spec1-5_product15.yml                                                                                          false                            9.90        3.32        None
MinePump/spec1-5_product16.yml                                                                                          false                            9.56        3.32        None
MinePump/spec1-5_product17.yml                                                                                          false                            9.58        3.31        None
MinePump/spec1-5_product18.yml                                                                                          false                           10.11        3.47        None
MinePump/spec1-5_product19.yml                                                                                          false                            9.86        3.40        None
MinePump/spec1-5_product2.yml                                                                                           false                            9.61        3.32        None
MinePump/spec1-5_product20.yml                                                                                          false                            9.53        3.37        None
MinePump/spec1-5_product21.yml                                                                                          false                            9.50        3.35        None
MinePump/spec1-5_product22.yml                                                                                          false                            9.14        3.21        None
MinePump/spec1-5_product23.yml                                                                                          false                            9.81        3.33        None
MinePump/spec1-5_product24.yml                                                                                          false                            9.75        3.34        None
MinePump/spec1-5_product25.yml                                                                                          false                            9.43        3.21        None
MinePump/spec1-5_product26.yml                                                                                          false                            9.38        3.24        None
MinePump/spec1-5_product27.yml                                                                                          false                            9.47        3.36        None
MinePump/spec1-5_product28.yml                                                                                          false                           10.18        3.46        None
MinePump/spec1-5_product29.yml                                                                                          false                            9.44        3.24        None
MinePump/spec1-5_product3.yml                                                                                           false                            9.79        3.38        None
MinePump/spec1-5_product30.yml                                                                                          false                           10.18        3.38        None
MinePump/spec1-5_product31.yml                                                                                          false                            9.71        3.38        None
MinePump/spec1-5_product32.yml                                                                                          false                            9.92        3.29        None
MinePump/spec1-5_product33.yml                                                                                          false                            9.31        3.21        None
MinePump/spec1-5_product34.yml                                                                                          false                            9.09        3.15        None
MinePump/spec1-5_product35.yml                                                                                          false                           10.47        3.51        None
MinePump/spec1-5_product36.yml                                                                                          false                            9.49        3.29        None
MinePump/spec1-5_product37.yml                                                                                          false                            9.00        3.25        None
MinePump/spec1-5_product38.yml                                                                                          false                            9.15        3.20        None
MinePump/spec1-5_product39.yml                                                                                          false                            9.49        3.19        None
MinePump/spec1-5_product4.yml                                                                                           false                            9.57        3.30        None
MinePump/spec1-5_product40.yml                                                                                          false                            9.65        3.40        None
MinePump/spec1-5_product41.yml                                                                                          false                            9.08        3.21        None
MinePump/spec1-5_product42.yml                                                                                          false                            9.72        3.37        None
MinePump/spec1-5_product43.yml                                                                                          false                           10.19        3.54        None
MinePump/spec1-5_product44.yml                                                                                          false                           10.34        3.57        None
MinePump/spec1-5_product45.yml                                                                                          false                           12.63        4.24        None
MinePump/spec1-5_product46.yml                                                                                          false                           13.18        4.37        None
MinePump/spec1-5_product47.yml                                                                                          false                           17.65        7.02        None
MinePump/spec1-5_product48.yml                                                                                          false                           21.87       10.45        None
MinePump/spec1-5_product49.yml                                                                                          false                            9.72        3.29        None
MinePump/spec1-5_product5.yml                                                                                           false                            9.55        3.30        None
MinePump/spec1-5_product50.yml                                                                                          false                            9.78        3.43        None
MinePump/spec1-5_product51.yml                                                                                          false                            9.94        3.39        None
MinePump/spec1-5_product52.yml                                                                                          false                           11.51        3.88        None
MinePump/spec1-5_product53.yml                                                                                          false                           10.26        3.48        None
MinePump/spec1-5_product54.yml                                                                                          false                            9.94        3.44        None
MinePump/spec1-5_product55.yml                                                                                          false                            9.90        3.42        None
MinePump/spec1-5_product56.yml                                                                                          false                            9.56        3.39        None
MinePump/spec1-5_product57.yml                                                                                          true                            89.89       51.65        None
MinePump/spec1-5_product58.yml                                                                                          true                            89.55       52.09        None
MinePump/spec1-5_product59.yml                                                                                          true                           153.72      101.39        None
MinePump/spec1-5_product6.yml                                                                                           false                            8.79        3.05        None
MinePump/spec1-5_product60.yml                                                                                          true                           188.73      126.60        None
MinePump/spec1-5_product61.yml                                                                                          true                            92.17       53.82        None
MinePump/spec1-5_product62.yml                                                                                          true                            92.32       54.46        None
MinePump/spec1-5_product63.yml                                                                                          true                           165.85      106.74        None
MinePump/spec1-5_product64.yml                                                                                          true                           201.79      133.88        None
MinePump/spec1-5_product7.yml                                                                                           false                            9.74        3.40        None
MinePump/spec1-5_product8.yml                                                                                           false                           10.07        3.44        None
MinePump/spec1-5_product9.yml                                                                                           false                           10.01        3.47        None
algorithms/BellmanFord-FunSat01.yml                                                                                     unknown                        800.09      784.75        None
algorithms/BellmanFord-FunSat02.yml                                                                                     false                            9.04        3.46        None
algorithms/BellmanFord-FunUnsat01.yml                                                                                   unknown                        800.11      785.70        None
algorithms/BellmanFord-FunUnsat02.yml                                                                                   false                            9.01        3.51        None
algorithms/BellmanFord-MemSat01.yml                                                                                     unknown                        800.43      784.69        None
algorithms/BellmanFord-MemSat02.yml                                                                                     true                            11.86        4.55        None
algorithms/BellmanFord-MemUnsat01.yml                                                                                   false                           12.29        5.14        None
algorithms/BellmanFord-MemUnsat02.yml                                                                                   false                           10.35        3.63        None
algorithms/BinaryTreeSearch-FunSat01.yml                                                                                true                           831.16      782.29        None
algorithms/BinaryTreeSearch-FunUnsat01.yml                                                                              false                            9.15        3.52        None
algorithms/BinaryTreeSearch-MemSat01.yml                                                                                true                           822.50      791.99        None
algorithms/BinaryTreeSearch-MemUnsat01.yml                                                                              false                           10.55        4.05        None
algorithms/BinaryTreeSearch-MemUnsat02.yml                                                                              false                           10.54        3.69        None
algorithms/InsertionSort-FunSat01.yml                                                                                   unknown                         11.79        4.25        None
algorithms/InsertionSort-FunSat02.yml                                                                                   unknown                         35.40       21.13        None
algorithms/InsertionSort-FunUnsat01.yml                                                                                 unknown                         10.99        3.99        None
algorithms/InsertionSort-MemSat01.yml                                                                                   unknown                         38.20       23.18        None
algorithms/InsertionSort-MemUnsat01.yml                                                                                 false                            9.80        3.64        None
algorithms/MergeSortIterative-FunSat01.yml                                                                              unknown                         17.61        7.11        None
algorithms/MergeSortIterative-FunSat02.yml                                                                              unknown                        355.98      263.04        None
algorithms/MergeSortIterative-FunUnsat01.yml                                                                            false                            9.42        3.50        None
algorithms/MergeSortIterative-MemSat01.yml                                                                              unknown                         17.76        6.88        None
algorithms/MergeSortIterative-MemUnsat01.yml                                                                            false                           10.42        3.73        None
algorithms/RedBlackTree-FunSat01.yml                                                                                    true                           337.30      290.61        None
algorithms/RedBlackTree-FunUnsat01.yml                                                                                  false                           10.99        4.17        None
algorithms/RedBlackTree-MemSat01.yml                                                                                    true                           823.01      788.56        None
algorithms/RedBlackTree-MemUnsat01.yml                                                                                  false                           13.61        5.24        None
algorithms/SortedListInsert-FunSat01.yml                                                                                true                           825.09      785.36        None
algorithms/SortedListInsert-FunSat02.yml                                                                                true                           825.17      793.51        None
algorithms/SortedListInsert-FunUnsat01.yml                                                                              false                            8.41        3.35        None
algorithms/SortedListInsert-MemSat01.yml                                                                                true                           817.97      789.02        None
algorithms/SortedListInsert-MemUnsat01.yml                                                                              false                            7.59        2.87        None
algorithms/Trie-FunSat01.yml                                                                                            true                             7.22        2.61        None
algorithms/Trie-FunUnsat01.yml                                                                                          false                            8.00        2.80        None
algorithms/Trie-MemSat01.yml                                                                                            true                             8.10        2.85        None
algorithms/Trie-MemUnsat01.yml                                                                                          false                            7.21        2.58        None
algorithms/Tsp-FunSat01.yml                                                                                             false                            8.76        3.04        None
algorithms/Tsp-FunUnsat01.yml                                                                                           false                            9.45        3.27        None
algorithms/Tsp-MemSat01.yml                                                                                             true                             9.43        3.11        None
algorithms/Tsp-MemUnsat01.yml                                                                                           false                           10.20        3.58        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml                                                  unknown                          3.35        1.44        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml                                         unknown                          3.22        1.33        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml                                                 unknown                          3.38        1.46        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml                                                 unknown                          2.92        1.22        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml                                        unknown                          3.01        1.27        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml                                                unknown                          2.99        1.23        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml                                             unknown                          9.23        3.15        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml                                    unknown                          8.95        3.12        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml                                            unknown                          9.05        3.15        None
jdart-regression/OverapproximationString01.yml                                                                          false                            3.02        1.28        None
jdart-regression/URLDecoder01.yml                                                                                       unknown                          3.48        1.56        None
jdart-regression/URLDecoder02.yml                                                                                       unknown                          4.09        1.81        None
jdart-regression/addition01.yml                                                                                         unknown                        596.46      164.20        None
jdart-regression/array-iteration01.yml                                                                                  false                           13.94        5.67        None
jdart-regression/boundcheck100.yml                                                                                      false                          110.71       93.44        None
jdart-regression/boundcheck200.yml                                                                                      false                          118.49      101.64        None
jdart-regression/boundcheck30.yml                                                                                       false                          123.31      106.32        None
jdart-regression/double2long.yml                                                                                        unknown                         11.94       10.42        None
jdart-regression/float.yml                                                                                              unknown                          5.89        4.16        None
jdart-regression/list2.yml                                                                                              true                            87.98       76.89        None
jdart-regression/radians.yml                                                                                            false                           63.18       61.31        None
jdart-regression/shifting.yml                                                                                           false                            7.78        2.77        None
jdart-regression/shifting2.yml                                                                                          false                            7.54        2.66        None
jdart-regression/shifting3.yml                                                                                          false                            7.47        2.67        None
jdart-regression/startswith.yml                                                                                         true                             8.92        3.20        None
securibench/Aliasing1.yml                                                                                               false                           12.17        3.98        None
securibench/Aliasing2.yml                                                                                               true                             5.84        1.99        None
securibench/Aliasing3.yml                                                                                               true                             6.52        2.24        None
securibench/Aliasing4.yml                                                                                               false                           11.90        4.07        None
securibench/Aliasing5.yml                                                                                               false                           14.94        4.98        None
securibench/Aliasing6.yml                                                                                               false                           12.15        4.15        None
securibench/Arrays1.yml                                                                                                 false                           12.37        4.11        None
securibench/Arrays10.yml                                                                                                unknown                         13.70        4.72        None
securibench/Arrays2.yml                                                                                                 false                           12.68        4.10        None
securibench/Arrays3.yml                                                                                                 false                           12.82        4.47        None
securibench/Arrays4.yml                                                                                                 false                           14.31        4.78        None
securibench/Arrays5.yml                                                                                                 true                             6.80        2.28        None
securibench/Arrays6.yml                                                                                                 false                           12.86        4.30        None
securibench/Arrays7.yml                                                                                                 false                           12.02        4.10        None
securibench/Arrays8.yml                                                                                                 false                           11.82        3.96        None
securibench/Arrays9.yml                                                                                                 false                           11.96        3.94        None
securibench/Basic1.yml                                                                                                  false                           12.49        4.29        None
securibench/Basic10.yml                                                                                                 false                           12.81        4.35        None
securibench/Basic11.yml                                                                                                 unknown                          7.10        2.52        None
securibench/Basic12.yml                                                                                                 false                           12.72        4.27        None
securibench/Basic15.yml                                                                                                 false                           16.82        5.76        None
securibench/Basic16.yml                                                                                                 false                           15.84        5.41        None
