   BENCHMARK INFORMATION
benchmark definition:    java-ranger-svcomp.xml
name:                    java-ranger-svcomp
run sets:                SVCOMP-ReachSafety-Java.ReachSafety-Java
date:                    Tue, 2026-06-30 22:35:20 +01
tool:                    Java Ranger 2025
tool executable:         /home/salmane/bin/jr-sv-comp
options:
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             4
hardware requirements:
- cpu cores:             4
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    salmane-VivoBook-ASUSLaptop-X515EP-X515EP
os:                      Linux-6.17.0-35-generic-x86_64-with-glibc2.39
cpu:                     11th Gen Intel Core i5-1135G7 @ 2.40GHz
- cores:                 8
- max frequency:         4200.0 MHz
- turbo boost enabled:   True
ram:                     8005.804032 MB
------------------------------------------------------------



SVCOMP-ReachSafety-Java.ReachSafety-Java
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                                                                                               status                       cpu time   wall time        host
jpf-regression/ExSymExe6_true.yml                                                                                       true                             2.82        1.20        None
jpf-regression/ExSymExe7_false.yml                                                                                      false                           10.03        3.69        None
jpf-regression/ExSymExe7_true.yml                                                                                       true                             9.43        3.39        None
jpf-regression/ExSymExe8_false.yml                                                                                      false                           10.80        4.05        None
jpf-regression/ExSymExe8_true.yml                                                                                       true                             2.91        1.27        None
jpf-regression/ExSymExe9_false.yml                                                                                      false                            2.94        1.27        None
jpf-regression/ExSymExe9_true.yml                                                                                       true                             2.88        1.27        None
jpf-regression/ExSymExeArrays_false.yml                                                                                 false                            3.13        1.35        None
jpf-regression/ExSymExeArrays_true.yml                                                                                  true                             3.05        1.30        None
jpf-regression/ExSymExeBool_false.yml                                                                                   false                            2.73        1.20        None
jpf-regression/ExSymExeBool_true.yml                                                                                    true                             2.89        1.25        None
jpf-regression/ExSymExeComplexMath_false.yml                                                                            false                            3.20        1.38        None
jpf-regression/ExSymExeComplexMath_true.yml                                                                             true                             3.11        1.33        None
jpf-regression/ExSymExeD2I_false.yml                                                                                    false                            3.00        1.27        None
jpf-regression/ExSymExeD2I_true.yml                                                                                     true                            13.88        8.40        None
jpf-regression/ExSymExeD2L_false.yml                                                                                    false                           13.92       12.09        None
jpf-regression/ExSymExeD2L_true.yml                                                                                     true                             8.78        7.00        None
jpf-regression/ExSymExeF2I_false.yml                                                                                    false                            2.69        1.18        None
jpf-regression/ExSymExeF2I_true.yml                                                                                     true                            14.35        8.72        None
jpf-regression/ExSymExeF2L_false.yml                                                                                    unknown                          6.02        4.33        None
jpf-regression/ExSymExeF2L_true.yml                                                                                     true                             9.62        7.92        None
jpf-regression/ExSymExeFNEG_false.yml                                                                                   false                            3.23        1.37        None
jpf-regression/ExSymExeFNEG_true.yml                                                                                    true                             2.81        1.24        None
jpf-regression/ExSymExeGetStatic_false.yml                                                                              false                            2.82        1.19        None
jpf-regression/ExSymExeGetStatic_true.yml                                                                               true                             2.79        1.20        None
jpf-regression/ExSymExeI2D_false.yml                                                                                    unknown                         10.19        4.11        None
jpf-regression/ExSymExeI2D_true.yml                                                                                     true                            18.63       12.92        None
jpf-regression/ExSymExeI2F_false.yml                                                                                    false                            2.70        1.16        None
jpf-regression/ExSymExeI2F_true.yml                                                                                     true                             9.77        3.35        None
jpf-regression/ExSymExeLCMP_false.yml                                                                                   unknown                          3.47        1.54        None
jpf-regression/ExSymExeLCMP_true.yml                                                                                    true                             3.32        1.44        None
jpf-regression/ExSymExeLongBytecodes_false.yml                                                                          unknown                          3.43        1.44        None
jpf-regression/ExSymExeLongBytecodes_true.yml                                                                           true                             3.11        1.35        None
jpf-regression/ExSymExeResearch_false.yml                                                                               false                            9.55        3.36        None
jpf-regression/ExSymExeResearch_true.yml                                                                                true                            10.06        3.51        None
jpf-regression/ExSymExeSimple_false.yml                                                                                 false                            9.14        3.24        None
jpf-regression/ExSymExeSimple_true.yml                                                                                  true                             9.40        3.37        None
jpf-regression/ExSymExeSuzette_false.yml                                                                                false                            9.57        3.42        None
jpf-regression/ExSymExeSuzette_true.yml                                                                                 true                             9.45        3.46        None
jpf-regression/ExSymExeSwitch_false.yml                                                                                 false                            3.52        1.49        None
jpf-regression/ExSymExeSwitch_true.yml                                                                                  true                             9.41        3.34        None
jpf-regression/ExSymExeTestAssignments_false.yml                                                                        false                            9.33        3.39        None
jpf-regression/ExSymExeTestAssignments_true.yml                                                                         true                            10.44        3.62        None
jpf-regression/ExSymExeTestClassFields_false.yml                                                                        false                            9.91        3.42        None
jpf-regression/ExSymExeTestClassFields_true.yml                                                                         true                             9.46        3.29        None
jpf-regression/ExSymExe_false.yml                                                                                       false                            2.87        1.23        None
jpf-regression/ExSymExe_true.yml                                                                                        true                             3.04        1.29        None
jpf-regression/TestLazy_false.yml                                                                                       false                           10.14        3.55        None
jpf-regression/TestLazy_true.yml                                                                                        true                             9.05        3.31        None
java-ranger-regression/LoopCharAt.yml                                                                                   false                          178.87      148.13        None
java-ranger-regression/TCAS_prop1.yml                                                                                   false                           15.98        5.53        None
java-ranger-regression/TCAS_prop2.yml                                                                                   true                            14.85        5.51        None
java-ranger-regression/TCAS_prop3.yml                                                                                   true                            13.45        4.70        None
java-ranger-regression/apachecli_eqchk.yml                                                                              unknown                         40.50       17.45        None
java-ranger-regression/schedule_eqchk.yml                                                                               true                            37.77       14.46        None
java-ranger-regression/WBS/WBS_prop1.yml                                                                                false                           15.49        7.64        None
java-ranger-regression/WBS/WBS_prop2.yml                                                                                true                            16.13        7.70        None
java-ranger-regression/WBS/WBS_prop3.yml                                                                                false                           17.68        8.20        None
java-ranger-regression/WBS/WBS_prop4.yml                                                                                false                           34.79       25.14        None
java-ranger-regression/alarm/Alarm_prop1.yml                                                                            true                            36.08       18.09        None
java-ranger-regression/alarm/Alarm_prop10.yml                                                                           true                            91.19       70.40        None
java-ranger-regression/alarm/Alarm_prop2.yml                                                                            true                            37.10       20.03        None
java-ranger-regression/alarm/Alarm_prop3.yml                                                                            true                            40.09       20.47        None
java-ranger-regression/alarm/Alarm_prop4.yml                                                                            true                            42.16       23.35        None
java-ranger-regression/alarm/Alarm_prop5.yml                                                                            true                            36.93       20.02        None
java-ranger-regression/alarm/Alarm_prop6.yml                                                                            true                            38.16       19.13        None
java-ranger-regression/alarm/Alarm_prop8.yml                                                                            true                            38.96       21.89        None
java-ranger-regression/alarm/Alarm_prop9.yml                                                                            true                            39.25       22.60        None
java-ranger-regression/infusion/Infusion_prop1.yml                                                                      true                            26.37       12.12        None
java-ranger-regression/infusion/Infusion_prop10.yml                                                                     true                            23.76       11.52        None
java-ranger-regression/infusion/Infusion_prop11.yml                                                                     true                            27.14       12.97        None
java-ranger-regression/infusion/Infusion_prop12.yml                                                                     true                            23.79       10.97        None
java-ranger-regression/infusion/Infusion_prop13.yml                                                                     true                            24.51       11.45        None
java-ranger-regression/infusion/Infusion_prop2.yml                                                                      true                            25.02       11.74        None
java-ranger-regression/infusion/Infusion_prop3.yml                                                                      true                            24.39       11.14        None
java-ranger-regression/infusion/Infusion_prop4.yml                                                                      true                            23.96       11.83        None
java-ranger-regression/infusion/Infusion_prop5.yml                                                                      true                            26.53       11.76        None
java-ranger-regression/infusion/Infusion_prop6.yml                                                                      true                            27.78       12.33        None
java-ranger-regression/infusion/Infusion_prop7.yml                                                                      true                            25.10       11.42        None
java-ranger-regression/infusion/Infusion_prop8.yml                                                                      true                            25.83       12.55        None
java-ranger-regression/infusion/Infusion_prop9.yml                                                                      true                            24.56       11.52        None
java-ranger-regression/siena_eqchk/siena_prop1.yml                                                                      true                           813.11      738.34        None
java-ranger-regression/siena_eqchk/siena_prop2.yml                                                                      false                           16.64        5.75        None
java-ranger-regression/replace5_eqchk/replace5_prop1.yml                                                                true                           860.50      644.28        None
java-ranger-regression/replace5_eqchk/replace5_prop2.yml                                                                false                           16.77        5.74        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml                                                                  unknown                         12.13        4.01        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml                                                                  unknown                         11.91        4.02        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml                                                                  unknown                         12.61        4.24        None
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml                                                          true                           817.19      598.96        None
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml                                                          false                            9.51        3.37        None
MinePump/spec1-5_product1.yml                                                                                           false                            9.91        3.56        None
MinePump/spec1-5_product10.yml                                                                                          false                           10.29        3.55        None
MinePump/spec1-5_product11.yml                                                                                          false                           10.33        3.64        None
MinePump/spec1-5_product12.yml                                                                                          false                            9.78        3.52        None
MinePump/spec1-5_product13.yml                                                                                          false                           10.42        3.60        None
MinePump/spec1-5_product14.yml                                                                                          false                           10.55        3.66        None
MinePump/spec1-5_product15.yml                                                                                          false                           10.19        3.48        None
MinePump/spec1-5_product16.yml                                                                                          false                           10.47        3.64        None
MinePump/spec1-5_product17.yml                                                                                          false                           10.58        3.73        None
MinePump/spec1-5_product18.yml                                                                                          false                           10.41        3.63        None
MinePump/spec1-5_product19.yml                                                                                          false                           10.66        3.66        None
MinePump/spec1-5_product2.yml                                                                                           false                           11.57        3.93        None
MinePump/spec1-5_product20.yml                                                                                          false                           10.68        3.73        None
MinePump/spec1-5_product21.yml                                                                                          false                           10.72        3.68        None
MinePump/spec1-5_product22.yml                                                                                          false                           10.95        3.74        None
MinePump/spec1-5_product23.yml                                                                                          false                           10.54        3.71        None
MinePump/spec1-5_product24.yml                                                                                          false                           11.02        3.70        None
MinePump/spec1-5_product25.yml                                                                                          false                           10.30        3.68        None
MinePump/spec1-5_product26.yml                                                                                          false                           10.60        3.63        None
MinePump/spec1-5_product27.yml                                                                                          false                           10.82        3.74        None
MinePump/spec1-5_product28.yml                                                                                          false                           10.50        3.71        None
MinePump/spec1-5_product29.yml                                                                                          false                           11.13        3.75        None
MinePump/spec1-5_product3.yml                                                                                           false                           10.71        3.75        None
MinePump/spec1-5_product30.yml                                                                                          false                           10.71        3.72        None
MinePump/spec1-5_product31.yml                                                                                          false                           10.48        3.68        None
MinePump/spec1-5_product32.yml                                                                                          false                           10.90        3.82        None
MinePump/spec1-5_product33.yml                                                                                          false                           10.10        3.62        None
MinePump/spec1-5_product34.yml                                                                                          false                           10.63        3.73        None
MinePump/spec1-5_product35.yml                                                                                          false                           10.75        3.75        None
MinePump/spec1-5_product36.yml                                                                                          false                           10.23        3.58        None
MinePump/spec1-5_product37.yml                                                                                          false                           10.13        3.52        None
MinePump/spec1-5_product38.yml                                                                                          false                            9.91        3.58        None
MinePump/spec1-5_product39.yml                                                                                          false                           11.01        3.73        None
MinePump/spec1-5_product4.yml                                                                                           false                           10.48        3.74        None
MinePump/spec1-5_product40.yml                                                                                          false                            9.74        3.54        None
MinePump/spec1-5_product41.yml                                                                                          false                           10.66        3.67        None
MinePump/spec1-5_product42.yml                                                                                          false                           10.42        3.59        None
MinePump/spec1-5_product43.yml                                                                                          false                           11.39        3.87        None
MinePump/spec1-5_product44.yml                                                                                          false                           11.69        4.04        None
MinePump/spec1-5_product45.yml                                                                                          false                           14.70        4.85        None
MinePump/spec1-5_product46.yml                                                                                          false                           13.30        4.64        None
MinePump/spec1-5_product47.yml                                                                                          false                           18.22        7.32        None
MinePump/spec1-5_product48.yml                                                                                          false                           23.75       11.49        None
MinePump/spec1-5_product49.yml                                                                                          false                           10.03        3.52        None
MinePump/spec1-5_product5.yml                                                                                           false                           10.26        3.58        None
MinePump/spec1-5_product50.yml                                                                                          false                            9.73        3.44        None
MinePump/spec1-5_product51.yml                                                                                          false                           10.61        3.70        None
MinePump/spec1-5_product52.yml                                                                                          false                           10.26        3.62        None
MinePump/spec1-5_product53.yml                                                                                          false                           10.33        3.57        None
MinePump/spec1-5_product54.yml                                                                                          false                           10.35        3.69        None
MinePump/spec1-5_product55.yml                                                                                          false                           10.66        3.64        None
MinePump/spec1-5_product56.yml                                                                                          false                           10.52        3.79        None
MinePump/spec1-5_product57.yml                                                                                          true                            96.63       55.58        None
MinePump/spec1-5_product58.yml                                                                                          true                            97.70       56.98        None
MinePump/spec1-5_product59.yml                                                                                          true                           160.64      106.26        None
MinePump/spec1-5_product6.yml                                                                                           false                            9.94        3.50        None
MinePump/spec1-5_product60.yml                                                                                          true                           220.62      142.74        None
MinePump/spec1-5_product61.yml                                                                                          true                            97.74       57.18        None
MinePump/spec1-5_product62.yml                                                                                          true                           102.03       59.76        None
MinePump/spec1-5_product63.yml                                                                                          true                           169.30      112.13        None
MinePump/spec1-5_product64.yml                                                                                          true                           391.86      313.16        None
MinePump/spec1-5_product7.yml                                                                                           false                            9.71        3.43        None
MinePump/spec1-5_product8.yml                                                                                           false                           10.24        3.52        None
MinePump/spec1-5_product9.yml                                                                                           false                            9.96        3.60        None
algorithms/BellmanFord-FunSat01.yml                                                                                     unknown                        799.15      783.19        None
algorithms/BellmanFord-FunSat02.yml                                                                                     false                           10.94        3.77        None
algorithms/BellmanFord-FunUnsat01.yml                                                                                   unknown                        798.98      783.84        None
algorithms/BellmanFord-FunUnsat02.yml                                                                                   false                           11.14        3.87        None
algorithms/BellmanFord-MemSat01.yml                                                                                     unknown                        798.92      783.55        None
algorithms/BellmanFord-MemSat02.yml                                                                                     true                            11.28        3.82        None
algorithms/BellmanFord-MemUnsat01.yml                                                                                   false                           10.87        4.49        None
algorithms/BellmanFord-MemUnsat02.yml                                                                                   false                           10.06        3.38        None
algorithms/BinaryTreeSearch-FunSat01.yml                                                                                true                           827.31      782.95        None
algorithms/BinaryTreeSearch-FunUnsat01.yml                                                                              false                            9.46        3.35        None
algorithms/BinaryTreeSearch-MemSat01.yml                                                                                true                           817.00      790.47        None
algorithms/BinaryTreeSearch-MemUnsat01.yml                                                                              false                            9.22        3.33        None
algorithms/BinaryTreeSearch-MemUnsat02.yml                                                                              false                            9.53        3.23        None
algorithms/InsertionSort-FunSat01.yml                                                                                   unknown                          9.29        3.37        None
algorithms/InsertionSort-FunSat02.yml                                                                                   unknown                         30.20       17.60        None
algorithms/InsertionSort-FunUnsat01.yml                                                                                 unknown                          9.11        3.15        None
algorithms/InsertionSort-MemSat01.yml                                                                                   unknown                         30.26       17.49        None
algorithms/InsertionSort-MemUnsat01.yml                                                                                 false                            9.49        3.30        None
algorithms/MergeSortIterative-FunSat01.yml                                                                              unknown                         18.01        6.59        None
algorithms/MergeSortIterative-FunSat02.yml                                                                              unknown                        281.03      200.01        None
algorithms/MergeSortIterative-FunUnsat01.yml                                                                            false                            9.67        3.46        None
algorithms/MergeSortIterative-MemSat01.yml                                                                              unknown                         18.19        6.49        None
algorithms/MergeSortIterative-MemUnsat01.yml                                                                            false                            9.27        3.29        None
algorithms/RedBlackTree-FunSat01.yml                                                                                    true                           545.15      494.71        None
algorithms/RedBlackTree-FunUnsat01.yml                                                                                  false                            9.70        3.47        None
algorithms/RedBlackTree-MemSat01.yml                                                                                    true                           820.24      789.55        None
algorithms/RedBlackTree-MemUnsat01.yml                                                                                  false                           11.24        3.98        None
algorithms/SortedListInsert-FunSat01.yml                                                                                true                           821.82      785.95        None
algorithms/SortedListInsert-FunSat02.yml                                                                                true                           828.43      791.50        None
algorithms/SortedListInsert-FunUnsat01.yml                                                                              false                            9.94        3.60        None
algorithms/SortedListInsert-MemSat01.yml                                                                                true                           814.92      788.92        None
algorithms/SortedListInsert-MemUnsat01.yml                                                                              false                            8.39        3.11        None
algorithms/Trie-FunSat01.yml                                                                                            true                             8.91        3.21        None
algorithms/Trie-FunUnsat01.yml                                                                                          false                            9.53        3.28        None
algorithms/Trie-MemSat01.yml                                                                                            true                             8.89        3.06        None
algorithms/Trie-MemUnsat01.yml                                                                                          false                            8.74        3.12        None
algorithms/Tsp-FunSat01.yml                                                                                             false                           10.21        3.57        None
algorithms/Tsp-FunUnsat01.yml                                                                                           false                           11.06        3.76        None
algorithms/Tsp-MemSat01.yml                                                                                             true                            10.88        3.77        None
algorithms/Tsp-MemUnsat01.yml                                                                                           false                           10.20        3.59        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml                                                  unknown                          3.19        1.34        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml                                         unknown                          3.15        1.30        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml                                                 unknown                          3.06        1.29        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml                                                 unknown                          3.24        1.31        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml                                        unknown                          3.21        1.31        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml                                                unknown                          3.14        1.32        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml                                             unknown                          9.84        3.35        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml                                    unknown                         10.07        3.43        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml                                            unknown                          9.57        3.41        None
jdart-regression/OverapproximationString01.yml                                                                          false                            3.31        1.41        None
jdart-regression/URLDecoder01.yml                                                                                       unknown                          2.93        1.25        None
jdart-regression/URLDecoder02.yml                                                                                       unknown                          2.88        1.20        None
jdart-regression/addition01.yml                                                                                         unknown                        800.35      213.49        None
jdart-regression/array-iteration01.yml                                                                                  false                           11.80        4.66        None
jdart-regression/boundcheck100.yml                                                                                      false                          134.87      114.36        None
jdart-regression/boundcheck200.yml                                                                                      false                          134.01      113.92        None
jdart-regression/boundcheck30.yml                                                                                       false                          127.05      111.93        None
jdart-regression/double2long.yml                                                                                        false                           13.80       12.09        None
jdart-regression/float.yml                                                                                              false                            6.45        4.72        None
jdart-regression/list2.yml                                                                                              true                            79.64       69.13        None
jdart-regression/radians.yml                                                                                            false                           50.22       48.55        None
jdart-regression/shifting.yml                                                                                           false                            8.85        3.10        None
jdart-regression/shifting2.yml                                                                                          false                            8.72        3.15        None
jdart-regression/shifting3.yml                                                                                          false                            8.82        3.12        None
jdart-regression/startswith.yml                                                                                         true                             9.09        3.24        None
securibench/Aliasing1.yml                                                                                               false                           13.46        4.47        None
securibench/Aliasing2.yml                                                                                               true                             6.83        2.34        None
securibench/Aliasing3.yml                                                                                               true                             6.50        2.29        None
securibench/Aliasing4.yml                                                                                               false                           13.46        4.53        None
securibench/Aliasing5.yml                                                                                               false                           12.96        4.34        None
securibench/Aliasing6.yml                                                                                               false                           13.08        4.39        None
securibench/Arrays1.yml                                                                                                 false                           13.62        4.47        None
securibench/Arrays10.yml                                                                                                unknown                         13.22        4.41        None
securibench/Arrays2.yml                                                                                                 false                           14.21        4.69        None
securibench/Arrays3.yml                                                                                                 false                           13.82        4.55        None
securibench/Arrays4.yml                                                                                                 false                           13.37        4.49        None
securibench/Arrays5.yml                                                                                                 true                             6.80        2.32        None
securibench/Arrays6.yml                                                                                                 false                           12.98        4.44        None
securibench/Arrays7.yml                                                                                                 false                           13.43        4.52        None
securibench/Arrays8.yml                                                                                                 false                           14.15        4.56        None
securibench/Arrays9.yml                                                                                                 false                           13.77        4.49        None
securibench/Basic1.yml                                                                                                  false                           14.18        4.65        None
securibench/Basic10.yml                                                                                                 false                           13.37        4.45        None
securibench/Basic11.yml                                                                                                 unknown                          6.72        2.33        None
securibench/Basic12.yml                                                                                                 false                           13.87        4.65        None
securibench/Basic15.yml                                                                                                 false                           13.56        4.54        None
securibench/Basic16.yml                                                                                                 false                           13.35        4.57        None
securibench/Basic17.yml                                                                                                 false                           13.22        4.36        None
securibench/Basic18.yml                                                                                                 false                           14.50        4.80        None
securibench/Basic19.yml                                                                                                 false                            7.16        2.55        None
securibench/Basic2.yml                                                                                                  false                           13.70        4.45        None
securibench/Basic20.yml                                                                                                 false                            7.08        2.48        None
securibench/Basic21.yml                                                                                                 unknown                          7.37        2.51        None
securibench/Basic24.yml                                                                                                 unknown                          7.38        2.51        None
